3.5, 3.031088913245535, 0.0, 0.0310889132455352
3.51, 3.039749167283379, 0.009999999999999787, 0.03974916728337918
3.52, 3.048409421321224, 0.020000000000000018, 0.048409421321224055
15.02, 13.007701564842268, 0.019999999999999574, 0.007701564842268027
15.03, 13.016361818880112, 0.02999999999999936, 0.01636181888011201
15.04, 13.025022072917956, 0.03999999999999915, 0.025022072917955995
18.5, 16.021469970012113, 0.0, 0.021469970012113038
18.51, 16.03013022404996, 0.010000000000001563, 0.030130224049958798
18.52, 16.0387904780878, 0.019999999999999574, 0.038790478087801006
18.53, 16.047450732125647, 0.030000000000001137, 0.047450732125646766
30.03, 26.00674287564669, 0.030000000000001137, 0.006742875646690294
30.04, 26.015403129684536, 0.03999999999999915, 0.015403129684536054
33.5, 29.011851026778693, 0.0, 0.011851026778693097
33.51, 29.020511280816535, 0.00999999999999801, 0.020511280816535304
33.52, 29.029171534854385, 0.020000000000003126, 0.029171534854384618
33.53, 29.037831788892227, 0.030000000000001137, 0.037831788892226825
33.54, 29.04649204293007, 0.03999999999999915, 0.04649204293006903
37.0, 32.042939940024226, 0.0, 0.042939940024226075
45.04, 39.005784186451116, 0.03999999999999915, 0.005784186451116113
45.05, 39.01444444048896, 0.04999999999999716, 0.014444440488958321
48.5, 42.00223208354527, 0.0, 0.0022320835452731558
48.51, 42.010892337583115, 0.00999999999999801, 0.010892337583115363
48.52, 42.019552591620965, 0.020000000000003126, 0.019552591620964677
48.53, 42.02821284565881, 0.030000000000001137, 0.028212845658806884
48.54, 42.03687309969665, 0.03999999999999915, 0.03687309969664909
48.55, 42.04553335373449, 0.04999999999999716, 0.0455333537344913
52.0, 45.033320996790806, 0.0, 0.033320996790806134
52.01, 45.04198125082865, 0.00999999999999801, 0.04198125082864834
60.05, 52.00482549725554, 0.04999999999999716, 0.00482549725553838
63.51, 55.001273394349695, 0.00999999999999801, 0.0012733943496954225
63.52, 55.009933648387545, 0.020000000000003126, 0.009933648387544736
63.53, 55.01859390242539, 0.030000000000001137, 0.018593902425386943
63.54, 55.02725415646323, 0.03999999999999915, 0.02725415646322915
63.55, 55.03591441050107, 0.04999999999999716, 0.03591441050107136
67.0, 58.023702053557386, 0.0, 0.023702053557386193
67.01, 58.032362307595236, 0.010000000000005116, 0.03236230759523551
67.02, 58.04102256163307, 0.01999999999999602, 0.04102256163307061
67.03, 58.04968281567092, 0.030000000000001137, 0.04968281567091992
78.52, 68.00031470515411, 0.01999999999999602, 0.00031470515411058386
78.53, 68.00897495919196, 0.030000000000001137, 0.008974959191959897
78.54, 68.01763521322981, 0.04000000000000625, 0.01763521322980921
78.55, 68.02629546726764, 0.04999999999999716, 0.026295467267644312
82.0, 71.01408311032397, 0.0, 0.014083110323966253
82.01, 71.02274336436182, 0.010000000000005116, 0.022743364361815566
82.02, 71.03140361839965, 0.01999999999999602, 0.03140361839965067
82.03, 71.0400638724375, 0.030000000000001137, 0.04006387243749998
82.04, 71.04872412647535, 0.04000000000000625, 0.048724126475349294
85.5, 74.0451720235695, 0.0, 0.04517202356950634
93.54, 81.00801626999639, 0.04000000000000625, 0.00801626999638927
93.55, 81.01667652403422, 0.04999999999999716, 0.01667652403422437
97.0, 84.00446416709055, 0.0, 0.0044641670905463116
97.01, 84.0131244211284, 0.010000000000005116, 0.013124421128395625
97.02, 84.02178467516623, 0.01999999999999602, 0.021784675166230727
97.03, 84.03044492920408, 0.030000000000001137, 0.03044492920408004
97.04, 84.03910518324193, 0.04000000000000625, 0.03910518324192935
97.05, 84.04776543727976, 0.04999999999999716, 0.047765437279764456
100.5, 87.03555308033607, 0.0, 0.035553080336072185
100.51, 87.04421333437392, 0.010000000000005116, 0.0442133343739215
108.55, 94.0070575808008, 0.04999999999999716, 0.0070575808008044305
112.01, 97.00350547789498, 0.010000000000005116, 0.0035054778949756837
112.02, 97.01216573193281, 0.01999999999999602, 0.012165731932810786
112.03, 97.02082598597066, 0.030000000000001137, 0.0208259859706601
112.04, 97.02948624000851, 0.04000000000000625, 0.029486240008509412
112.05, 97.03814649404634, 0.04999999999999716, 0.038146494046344515
115.5, 100.02593413710265, 0.0, 0.025934137102652244
115.51, 100.0345943911405, 0.010000000000005116, 0.03459439114050156
115.52, 100.04325464517834, 0.01999999999999602, 0.04325464517833666
127.02, 110.00254678869939, 0.01999999999999602, 0.002546788699390845
127.03, 110.01120704273724, 0.030000000000001137, 0.011207042737240158
127.04, 110.01986729677509, 0.04000000000000625, 0.01986729677508947
127.05, 110.02852755081292, 0.04999999999999716, 0.028527550812924574
130.5, 113.01631519386923, 0.0, 0.016315193869232303
130.51, 113.02497544790707, 0.009999999999990905, 0.024975447907067405
130.52, 113.03363570194493, 0.020000000000010232, 0.03363570194493093
130.53, 113.04229595598277, 0.030000000000001137, 0.04229595598276603
134.0, 116.04740410711477, 0.0, 0.04740410711477239
142.03, 123.00158809950382, 0.030000000000001137, 0.0015880995038202173
142.04, 123.01024835354166, 0.03999999999999204, 0.01024835354165532
145.5, 126.00669625063581, 0.0, 0.006696250635812362
145.51, 126.01535650467365, 0.009999999999990905, 0.015356504673647464
145.52, 126.02401675871151, 0.020000000000010232, 0.024016758711510988
145.53, 126.03267701274935, 0.030000000000001137, 0.03267701274934609
145.54, 126.04133726678718, 0.03999999999999204, 0.04133726678718119
149.0, 129.03778516388135, 0.0, 0.037785163881352446
149.01, 129.0464454179192, 0.009999999999990905, 0.04644541791918755
